# StainedGlass Shader Profiler
# ShaderMode: Dynamic
# BoidCount: 100
# RecordingDuration_s: 30
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-07 14:41:13
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
560,1.5567,2.168,0.000,100,Dynamic
561,1.5594,2.283,0.000,100,Dynamic
562,1.5621,2.179,0.000,100,Dynamic
563,1.5648,2.096,0.000,100,Dynamic
564,1.5679,2.143,0.000,100,Dynamic
565,1.5707,2.155,0.000,100,Dynamic
566,1.5734,2.119,0.000,100,Dynamic
567,1.5760,2.150,0.000,100,Dynamic
568,1.5787,2.143,0.000,100,Dynamic
569,1.5813,1.938,0.000,100,Dynamic
570,1.5839,2.112,0.000,100,Dynamic
571,1.5866,2.179,0.000,100,Dynamic
572,1.5896,2.117,0.000,100,Dynamic
573,1.5923,2.140,0.000,100,Dynamic
574,1.5951,2.152,0.000,100,Dynamic
575,1.5980,2.120,0.000,100,Dynamic
576,1.6009,2.133,0.000,100,Dynamic
577,1.6040,2.374,0.000,100,Dynamic
578,1.6071,2.157,0.000,100,Dynamic
579,1.6098,2.195,0.000,100,Dynamic
580,1.6125,2.199,0.000,100,Dynamic
